Date,00_CRAWLSPACE_20FEADE3_SPACE RV2024_RESILIENCE_PEOPLE,01_NORTH_71689518_SPACE RV2024_RESILIENCE_PEOPLE,01_SOUTH_13832DED_SPACE RV2024_RESILIENCE_PEOPLE,02_NORTH_8AE4EB8E_SPACE RV2024_RESILIENCE_PEOPLE,02_SOUTH_A8B4FB79_SPACE RV2024_RESILIENCE_PEOPLE,03_NORTH_E5704112_SPACE RV2024_RESILIENCE_PEOPLE
2016-02-03 08:00:00+00:00,12.387158342890366,11.880173892013126,11.986857792041624,11.70917105792782,11.663909889342984,11.626007174609754
2016-02-03 09:00:00+00:00,12.54537034334868,12.029939152589042,12.419538223564997,11.890729150913414,11.791338519127393,11.754622533502568
2016-02-03 10:00:00+00:00,12.764497974906485,12.234598799712671,12.89404781881233,12.062752034579864,11.967943314920682,11.930644018443184
2016-02-03 11:00:00+00:00,13.04292726207948,12.751815570104512,13.33550038732517,12.378163503453004,12.19563227071128,12.155524701081516
2016-02-03 12:00:00+00:00,13.382842988224148,13.189986367191473,13.806740247576817,12.917916959969448,12.475432997411444,12.431004571697928
2016-02-03 13:00:00+00:00,13.725466031661947,13.541472554487205,14.193727972003098,13.348726128518193,12.760678826646055,12.71157979624949
2016-02-03 14:00:00+00:00,13.945238910012273,13.638731167429412,14.142043987674297,13.590874968010674,12.943795451770463,12.890204921033368
2016-02-03 15:00:00+00:00,14.052270548106167,13.622538892132473,14.032230294661323,13.592130438260028,13.04770356960053,12.990560698546071
2016-02-03 16:00:00+00:00,14.098626840389542,13.601284805569378,13.901182873076763,13.480231228208348,13.11352341706185,13.054510526316745
2016-02-03 17:00:00+00:00,14.095182713742759,13.55617858531675,13.754304816505742,13.399436664865414,13.143349755134224,13.083411742952883
2016-02-03 18:00:00+00:00,14.083782978260537,13.526465364874417,13.672995282355123,13.35161689407194,13.169356688982054,13.109274250195142
2016-02-03 19:00:00+00:00,14.064624002146003,13.496980110460292,13.609709884539647,13.315214803493353,13.185063200508692,13.12550766397018
2016-02-03 20:00:00+00:00,14.030509617979364,13.46310765459514,13.550795511012135,13.279149354401618,13.187581046645233,13.128682139795353
2016-02-03 21:00:00+00:00,14.010144949746305,13.44301399880567,13.513702122571638,13.261387446965037,13.197448970641062,13.139424926592598
2016-02-03 22:00:00+00:00,13.99473633812642,13.427391797163066,13.48589361836416,13.25051188362823,13.20731092150524,13.150463004248346
2016-02-03 23:00:00+00:00,13.978027421401356,13.407914268870917,13.456344725346632,13.237397505858262,13.21131839140448,13.15593429973034
2016-02-04 00:00:00+00:00,15.215696784034604,14.550851630631056,14.592349700394593,14.418524734535387,14.374349111259333,14.323256763073003
2016-02-04 01:00:00+00:00,16.050629529082286,15.331328328698405,15.33465992189569,15.202377420218696,15.143765698533485,15.105821790179158
2016-02-04 02:00:00+00:00,16.584695842035927,15.865537676762479,15.827392312597903,15.72734195801772,15.667493215300746,15.641877033556923
2016-02-04 03:00:00+00:00,17.045334113002642,16.336874735773574,16.265479415933783,16.19032432864518,16.126526920236305,16.11082966264915
2016-02-04 04:00:00+00:00,17.45710515045213,16.764007638650885,16.666333358930547,16.610113537172655,16.544010012118118,16.53615271096407
2016-02-04 05:00:00+00:00,17.813593123654673,17.13746098483809,17.017503077933473,16.977322008992754,16.912657966812514,16.911004055505582
2016-02-04 06:00:00+00:00,18.13045882996033,17.47290300741951,17.335920929675435,17.30816383949503,17.24675458697608,17.249907262483735
2016-02-04 07:00:00+00:00,18.455687474802616,17.858655957419575,17.697023404926515,17.66677641232206,17.589657449925202,17.596457782814557
2016-02-04 08:00:00+00:00,18.87790660841574,18.447696795715128,18.401785900091365,18.193084958027544,18.02089287651744,18.03038460074929
2016-02-04 09:00:00+00:00,19.3772559272016,18.945259819679773,19.21407756168173,18.73177218379753,18.511975861258968,18.523082590154992
2016-02-04 10:00:00+00:00,19.927610784965097,19.499033560378614,20.026845287351435,19.245880113669916,19.043639722209942,19.05458415732419
2016-02-04 11:00:00+00:00,20.547240812166056,20.391186316489073,20.8031739789006,19.92391462924313,19.63612314019127,19.644911562749794
2016-02-04 12:00:00+00:00,21.20463813297884,21.152621749919042,21.603547180055553,20.80322418398346,20.259273374641584,20.264648934344237
2016-02-04 13:00:00+00:00,21.902558264230976,21.86632691830849,22.385926119205248,21.60753512403662,20.918061311386115,20.919836482173917
2016-02-04 14:00:00+00:00,22.420435510236675,22.259106686208114,22.619957843475632,22.15253203779164,21.41675578029437,21.415815164571313
2016-02-04 15:00:00+00:00,22.6165932675534,22.353998532127076,22.625251678657335,22.246908319768945,21.648466187290907,21.645686442595338
2016-02-04 16:00:00+00:00,22.73085838411728,22.430867770479278,22.670207297071062,22.22464720637616,21.817416223327708,21.812664921913893
2016-02-04 17:00:00+00:00,22.803793457606165,22.46899140568992,22.549065176276923,22.224651854813946,21.941559025072788,21.93441254913441
2016-02-04 18:00:00+00:00,22.83428017662241,22.49171890618473,22.501775983598666,22.23560787089154,22.0327823831706,22.0235445822502
2016-02-04 19:00:00+00:00,22.844126090255106,22.510467382902387,22.482172903668225,22.253381798071768,22.104041578172758,22.093325474611902
2016-02-04 20:00:00+00:00,22.846748714036536,22.530437824814786,22.480114506251855,22.277302139003822,22.164041085054915,22.15228620680854
2016-02-04 21:00:00+00:00,22.86102948926789,22.5629624058416,22.49871142107411,22.31584683804361,22.228781428068604,22.216299430801257
2016-02-04 22:00:00+00:00,22.866737742482858,22.586117310097297,22.511069780604018,22.346209848116928,22.280761444121044,22.267783409195143
2016-02-04 23:00:00+00:00,22.865589943903103,22.60207663433543,22.51929315376438,22.369909053957304,22.321857374330985,22.308561449218974
