section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
geometry,geometry.building_envelope_area,Building Envelope Area,elec_heat_pumps,+ Elec. Heat Pumps,Building Envelope Area,m2,1189.28756754,319
geometry,geometry.building_envelope_area,Building Envelope Area,passive_house,Passive House,Building Envelope Area,m2,1189.28756754,319
geometry,geometry.gross_volume,Gross Volume,code_minimum,Code Minimum,Gross Volume,m3,1300,320
geometry,geometry.gross_volume,Gross Volume,improved_envelope,Improved Envelope,Gross Volume,m3,1300,320
geometry,geometry.gross_volume,Gross Volume,as_drawn_envelope,As-Drawn Envelope,Gross Volume,m3,1300,320
geometry,geometry.gross_volume,Gross Volume,basic_erv,+ Basic ERV,Gross Volume,m3,1300,320
geometry,geometry.gross_volume,Gross Volume,elec_heat_pumps,+ Elec. Heat Pumps,Gross Volume,m3,1300,320
geometry,geometry.gross_volume,Gross Volume,passive_house,Passive House,Gross Volume,m3,1300,320
geometry,geometry.window_area_north,Window Area (North),code_minimum,Code Minimum,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_north,Window Area (North),improved_envelope,Improved Envelope,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_north,Window Area (North),as_drawn_envelope,As-Drawn Envelope,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_north,Window Area (North),basic_erv,+ Basic ERV,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_north,Window Area (North),elec_heat_pumps,+ Elec. Heat Pumps,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_north,Window Area (North),passive_house,Passive House,Window Area (North),m2,10.5880268351,321
geometry,geometry.window_area_east,Window Area (East),code_minimum,Code Minimum,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_east,Window Area (East),improved_envelope,Improved Envelope,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_east,Window Area (East),as_drawn_envelope,As-Drawn Envelope,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_east,Window Area (East),basic_erv,+ Basic ERV,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_east,Window Area (East),elec_heat_pumps,+ Elec. Heat Pumps,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_east,Window Area (East),passive_house,Passive House,Window Area (East),m2,18.9693881869,322
geometry,geometry.window_area_south,Window Area (South),code_minimum,Code Minimum,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_south,Window Area (South),improved_envelope,Improved Envelope,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_south,Window Area (South),as_drawn_envelope,As-Drawn Envelope,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_south,Window Area (South),basic_erv,+ Basic ERV,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_south,Window Area (South),elec_heat_pumps,+ Elec. Heat Pumps,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_south,Window Area (South),passive_house,Passive House,Window Area (South),m2,36.902772755,323
geometry,geometry.window_area_west,Window Area (West),code_minimum,Code Minimum,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_west,Window Area (West),improved_envelope,Improved Envelope,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_west,Window Area (West),as_drawn_envelope,As-Drawn Envelope,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_west,Window Area (West),basic_erv,+ Basic ERV,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_west,Window Area (West),elec_heat_pumps,+ Elec. Heat Pumps,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_west,Window Area (West),passive_house,Passive House,Window Area (West),m2,14.2121662491,324
geometry,geometry.window_area_horiz,Window Area (Horiz),code_minimum,Code Minimum,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),improved_envelope,Improved Envelope,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),as_drawn_envelope,As-Drawn Envelope,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),basic_erv,+ Basic ERV,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),elec_heat_pumps,+ Elec. Heat Pumps,Window Area (Horiz),m2,0,325
geometry,geometry.window_area_horiz,Window Area (Horiz),passive_house,Passive House,Window Area (Horiz),m2,0,325
envelope,envelope.floor_bg,EW-1,code_minimum,Code Minimum,EW-1,hr-ft2-F/Btu,22.2,328
envelope,envelope.floor_bg,EW-1,improved_envelope,Improved Envelope,EW-1,hr-ft2-F/Btu,28,328
envelope,envelope.floor_bg,EW-1,as_drawn_envelope,As-Drawn Envelope,EW-1,hr-ft2-F/Btu,37.3,328
envelope,envelope.floor_bg,EW-1,basic_erv,+ Basic ERV,EW-1,hr-ft2-F/Btu,37.3,328
